"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"MMCLab_MMC_CT023","MMC_CT023","MMCLab","2025-10-22_11h16.45.172","(Intercept)",0.188088808845813,0.219087627438329,0.8585094970676,0.390611188624758,3.75943037507459
"MMCLab_MMC_CT023","MMC_CT023","MMCLab","2025-10-22_11h16.45.172","log_numRatio",1.61275338902941,0.76560612770668,2.10650533043708,0.0351604805778917,0.438446935530608
"MMCLab_MMC_CT023","MMC_CT023","MMCLab","2025-10-22_11h16.45.172","log_sizeRatio",0.232620236622335,0.18128129459261,1.2832004379994,0.199421862581912,3.03974749339866
"MMCLab_MMC_CT023","MMC_CT023","MMCLab","2025-10-22_11h16.45.172","log_spaceRatio",0.31796263752577,0.777678430956784,0.40886132991316,0.68264142898802,2.22386751691616
