"participant","Dem_pid","Dem_siteid","Dem_qualtrics_id","Dem_CountryName","Dem_userlanguage","Dem_Age","Dem_Agem","Dem_StartDate","Dem_notes","Dem_DOB","Dem_DOT","Dem_Gender","Dem_Gendern","Dem_Genders","Dem_Early","Dem_Early_1_TEXT","Dem_Language","Dem_Multilingual","Dem_Multilingual_1_TEXT","Dem_House","Dem_Childcare","Dem_Parent1Gender","Dem_Parent1Gendern","Dem_Parent1Genders","Dem_Parent1EducationCat","Dem_Parent1EducationYears","Dem_Parent2Gender","Dem_Parent2Gendern","Dem_Parent2Genders","Dem_Parent2EducationCat","Dem_Parent2EducationYears","Dem_MoreParent","Dem_AttendsChildcare","Dem_TotalMonthsChildcare","Dem_ChildcareDetails","Dem_DOFT","Dem_DOFTs","Dem_DOBs","Dem_Disability","Dem_Disability_2_TEXT","Dem_Race","Dem_Race_8_TEXT","Dem_UnitedStates_race_aian","Dem_UnitedStates_race_black","Dem_UnitedStates_race_mena","Dem_UnitedStates_race_white","Dem_UnitedStates_race_asian","Dem_UnitedStates_race_hispanic","Dem_UnitedStates_race_nhpi","Dem_UnitedStates_race_other","Dem_Income","Dem_DAYCARE","Dem_DAYCARE_1_TEXT","Dem_DAYCARE_2_TEXT","Dem_DAYCARE_3_TEXT","Dem_DAYCARE_4_TEXT","Dem_DAYCARE_5_TEXT","Dem_Ireland_Childcare_Months","Dem_Ireland_Playschool_Montessori_Months","Dem_Ireland_Junior_Infants_Months","Dem_Ireland_Other_Months"
"MMCLab_MMCCT021","MMCCT021","MMCLab","R_8LXNRsCN9dk8gjF","Ireland","EN",5.02465753424658,60.2903225806452,"2026-08-28","","07-02-2021","07-11-2026","MALE","male","male","No, born full term","","English","Yes (other languages spoken/understood by the child):","Portuguese","5","Yes","Female","female","female",NA,NA,"Male","male","male",NA,NA,"Parent 1",1,NA,"","07-11-2026",2026-07-11,2021-07-02,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
