"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"MMCLab_MMC_CT015","MMC_CT015","MMCLab","2025-10-22_10h35.17.705","(Intercept)",0.203281121681649,0.195719493052851,1.03863503073124,0.298974507337481,3.47846752977839
"MMCLab_MMC_CT015","MMC_CT015","MMCLab","2025-10-22_10h35.17.705","log_numRatio",0.9234003003228,0.591951376918471,1.55992592690595,0.118777386753829,0.765764079716412
"MMCLab_MMC_CT015","MMC_CT015","MMCLab","2025-10-22_10h35.17.705","log_sizeRatio",0.15548898619285,0.145399301821616,1.06939293548749,0.28489264926069,4.54763259122119
"MMCLab_MMC_CT015","MMC_CT015","MMCLab","2025-10-22_10h35.17.705","log_spaceRatio",0.18099263621495,0.647110005440311,0.279693768746163,0.779712459429301,3.90682624428307
