"participant","w_pid","w_siteid","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"MMCLab_MMC_CT014","MMC_CT014","MMCLab","2025-10-21_10h51.54.554","(Intercept)",-0.0272857811572841,0.192477368970552,-0.141760983658596,0.887268803284528,-25.9148446991697
"MMCLab_MMC_CT014","MMC_CT014","MMCLab","2025-10-21_10h51.54.554","log_numRatio",-0.282643998790279,0.547193917606836,-0.516533517087377,0.605481835822925,-2.5017576322617
"MMCLab_MMC_CT014","MMC_CT014","MMCLab","2025-10-21_10h51.54.554","log_sizeRatio",0.342047375715984,0.146457786776499,2.33546732641784,0.0195190208493479,2.06727731708629
"MMCLab_MMC_CT014","MMC_CT014","MMCLab","2025-10-21_10h51.54.554","log_spaceRatio",-1.07367281475891,0.635301524035343,-1.6900208391428,0.0910239679020324,-0.658586835269108
